WEBSITE,YEAR,PAGE PATH,PAGE URL,PAGE VIEWS,UNIQUE VIEWS,AVERAGE TIME ON PAGE (SECONDS),ENTRANCES,BOUNCE RATE (%),EXIT RATE (%)
www.brla.gov,2022,"['', 'formcenter', 'mayors-office-of-homeland-security-emerg-7', 'east-baton-rouge-parish-disaster-managem-172']",http://www.brla.gov/formcenter/mayors-office-of-homeland-security-emerg-7/east-baton-rouge-parish-disaster-managem-172,4,3,269.75,33,0.0,66.67
www.brla.gov,2023,"['', 'documentcenter', 'view', '7393']",http://www.brla.gov/documentcenter/view/7393,2,2,6.0,0,0.0,0.0
www.brla.gov,2019,"['', 'dept', 'planning', 'brownfields', 'brbp2000_2013.pdf']",http://www.brla.gov/dept/planning/brownfields/brbp2000_2013.pdf,9,8,18.5,650,0.0,0.0
www.brla.gov,2023,"['', 'agendacenter', 'mosquito-abatement-rodent-control-board-26', '']",http://www.brla.gov/agendacenter/mosquito-abatement-rodent-control-board-26/,954,787,70.48,494,0.75,3.1
www.brla.gov,2019,"['', 'dept', 'creditunion', 'mcard.htm']",http://www.brla.gov/dept/creditunion/mcard.htm,1,1,125.0,100,0.0,0.0
www.brla.gov,2021,"['', 'formcenter', 'mayors-office-of-homeland-security-emerg-7', 'volunteer-registration-53']",http://www.brla.gov/formcenter/mayors-office-of-homeland-security-emerg-7/volunteer-registration-53,86,64,49.31,1033,5.36,28.87
www.brla.gov,2022,"['', '2663', '2021-simple-layout-page']",http://www.brla.gov/2663/2021-simple-layout-page,1,1,8.0,0,0.0,0.0
www.brla.gov,2023,"['', '719', 'economic-development']",http://www.brla.gov/719/economic-development,516,358,89.52,774,3.39,4.45
www.brla.gov,2021,"['', '1355', 'continuity-of-operations-planning']",http://www.brla.gov/1355/continuity-of-operations-planning,223,175,64.63,7320,57.21,60.0
www.brla.gov,2022,"['', '2077', 'hydrology-hydraulics-design']",http://www.brla.gov/2077/hydrology-hydraulics-design,1,1,7.0,0,0.0,0.0
www.brla.gov,2021,"['', '982', 'public-works']",http://www.brla.gov/982/public-works,6,6,65.2,50,20.0,20.0
www.brla.gov,2021,"['', 'pages', 'home', 'notauthorized']",http://www.brla.gov/pages/home/notauthorized,138,83,91.32,739,8.06,26.1
www.brla.gov,2021,"['', 'wmergency']",http://www.brla.gov/wmergency,1,1,0.0,100,100.0,100.0
www.brla.gov,2021,"['', '397', 'auction-information']",http://www.brla.gov/397/auction-information,16278,11455,155.89,26014,64.52,64.6
www.brla.gov,2023,"['', 'assets', 'scripts', '2011.3.1115', '', '%22=']",http://www.brla.gov/assets/scripts/2011.3.1115//%22=,82,41,12.73,0,0.0,0.0
www.brla.gov,2021,"['', 'agendacenter', 'previousversions', '_01082020-718']",http://www.brla.gov/agendacenter/previousversions/_01082020-718,19,10,2.67,500,11.11,55.56
www.brla.gov,2021,"['', 'agendacenter', 'previousversions', '_10282020-921']",http://www.brla.gov/agendacenter/previousversions/_10282020-921,19,10,2.67,500,11.11,55.56
www.brla.gov,2018,"['', '462', 'alcoholic-beverage-control-gaming']",http://www.brla.gov/462/alcoholic-beverage-control-gaming,2960,2350,50.92,13877,35.43,36.34
www.brla.gov,2022,"['', '2854', 'severe-weather-preparedness']",http://www.brla.gov/2854/severe-weather-preparedness,679,584,25.66,2655,32.31,47.11
www.brla.gov,2019,"['', 'dept', 'ha']",http://www.brla.gov/dept/ha,1,1,6.0,100,0.0,0.0
www.brla.gov,2021,"['', 'ety_court']",http://www.brla.gov/ety_court,1,1,105.0,0,0.0,0.0
www.brla.gov,2019,"['', '1943', 'taxicab-and-vehicle-for-hire']",http://www.brla.gov/1943/taxicab-and-vehicle-for-hire,37,25,79.46,508,32.05,45.83
www.brla.gov,2022,"['', '1189', 'use-tax-transactions']",http://www.brla.gov/1189/use-tax-transactions,1464,1299,112.18,15652,65.65,60.26
www.brla.gov,2022,"['', '210']",http://www.brla.gov/210,19,19,46.09,100,5.88,20.59
www.brla.gov,2023,"['', 'jon']",http://www.brla.gov/jon,1,1,14.0,100,0.0,0.0
www.brla.gov,2020,"['', 'dept', 'purchase', 'bids.asp']",http://www.brla.gov/dept/purchase/bids.asp,131,117,31.04,6412,26.3,30.48
www.brla.gov,2019,"['', '9', 'how-do-i', '']",http://www.brla.gov/9/how-do-i/,3,3,0.0,200,100.0,100.0
www.brla.gov,2018,"['', 'dept', 'hr', 'heavy.htm']",http://www.brla.gov/dept/hr/heavy.htm,1,1,13.0,100,0.0,0.0
www.brla.gov,2023,"['', '284', 'employment-application-forms']",http://www.brla.gov/284/employment-application-forms,94049,67385,55.09,14706,23.77,20.92
www.brla.gov,2020,"['', 'recycle', 'householdhazardous.htm']",http://www.brla.gov/recycle/householdhazardous.htm,4,3,67.67,150,0.0,16.67
www.brla.gov,2022,"['', '1164', 'raising-canes-river-center']",http://www.brla.gov/1164/raising-canes-river-center,1,1,25.0,0,0.0,0.0
www.brla.gov,2021,"['', 'myaccount', 'profile', 'justin-digirolamo-1154']",http://www.brla.gov/myaccount/profile/justin-digirolamo-1154,6,4,40.58,0,0.0,0.0
www.brla.gov,2020,"['', '2172', '14403', 'earth-day-2020']",http://www.brla.gov/2172/14403/earth-day-2020,1,1,0.0,100,100.0,100.0
www.brla.gov,2020,"['', '620', 'district-3-chandler-loupe']",http://www.brla.gov/620/district-3-chandler-loupe,3450,2768,119.9,9089,59.37,45.39
www.brla.gov,2023,"['', '1871', 'current-job-openings']",http://www.brla.gov/1871/current-job-openings,120,40,7.0,0,0.0,0.0
www.brla.gov,2020,"['', 'covidworkshop.com']",http://www.brla.gov/covidworkshop.com,2,1,6.5,50,0.0,0.0
www.brla.gov,2018,"['', '1914', '9916', 'gis']",http://www.brla.gov/1914/9916/gis,4,1,70.0,0,0.0,0.0
www.brla.gov,2018,"['', 'renewpermit']",http://www.brla.gov/renewpermit,1,1,4.0,0,0.0,0.0
www.brla.gov,2018,"['', 'dept', 'ocd', 'housing', 'grant.htm']",http://www.brla.gov/dept/ocd/housing/grant.htm,15,10,20.75,783,30.0,43.33
www.brla.gov,2023,"['', 'adjudicated-property']",http://www.brla.gov/adjudicated-property,159,107,747.65,333,1.9,4.13
www.brla.gov,2022,"['', 'aocumentcenter', 'view', '48vv', 'vendor']",http://www.brla.gov/aocumentcenter/view/48vv/vendor,2,2,0.0,200,100.0,100.0
www.brla.gov,2020,"['', 'howtopoc']",http://www.brla.gov/howtopoc,8,8,23.14,300,35.71,35.71
www.brla.gov,2018,"['', 'dept', 'finannce']",http://www.brla.gov/dept/finannce,1,1,5.0,100,0.0,0.0
www.brla.gov,2019,"['', 'dept', 'dpw', 'inspections', 'pdf', 'occupancyapp.pdf']",http://www.brla.gov/dept/dpw/inspections/pdf/occupancyapp.pdf,1,1,26.0,0,0.0,0.0
www.brla.gov,2022,"['', 'contact']",http://www.brla.gov/contact,9,9,0.25,0,0.0,1.0
www.brla.gov,2021,"['', '194', 'employees-federal-credit-union', 'login']",http://www.brla.gov/194/employees-federal-credit-union/login,1,1,0.0,0,0.0,100.0
www.brla.gov,2023,"['', 'cook']",http://www.brla.gov/cook,1,1,37.0,0,0.0,0.0
www.brla.gov,2021,"['', 'index.php', 'catalog', 'adminhtml_product_action', 'attribute']",http://www.brla.gov/index.php/catalog/adminhtml_product_action/attribute,1,1,0.0,100,100.0,100.0
www.brla.gov,2018,"['', '1003', 'fire-prevention-bureau-fire-prevention-c']",http://www.brla.gov/1003/fire-prevention-bureau-fire-prevention-c,781,664,120.84,6931,56.34,66.22
www.brla.gov,2021,"['', 'documentcenter', 'view', '1603', 'final-cerificate-of-elevation-pdf']",http://www.brla.gov/documentcenter/view/1603/final-cerificate-of-elevation-pdf,1,1,12.0,100,0.0,0.0
www.brla.gov,2021,"['', '2375', 'ebrgis-program']",http://www.brla.gov/2375/ebrgis-program,1,1,2.0,0,0.0,0.0
www.brla.gov,2020,"['', 'bikebr']",http://www.brla.gov/bikebr,2,2,55.0,100,50.0,50.0
www.brla.gov,2023,"['', 'agendacenter', 'previousversions', '_06242020-811']",http://www.brla.gov/agendacenter/previousversions/_06242020-811,44,44,16.66,0,0.0,0.0
www.brla.gov,2023,"['', '', 'headstart']",http://www.brla.gov//headstart,1,1,16.23,1,0.0,0.0
www.brla.gov,2021,"['', 'metro']",http://www.brla.gov/metro,4,3,10.83,0,0.0,0.0
www.brla.gov,2021,"['', 'archive', 'viewfile', 'item', '472']",http://www.brla.gov/archive/viewfile/item/472,1,1,135.0,0,0.0,0.0
www.brla.gov,2019,"['', 'roadclosers']",http://www.brla.gov/roadclosers,1,1,18.0,100,0.0,0.0
www.brla.gov,2020,"['', 'gallery.aspx']",http://www.brla.gov/gallery.aspx,3875,2697,26.37,9773,3.51,18.48
www.brla.gov,2021,"['', 'documentcenter', 'view', '']",http://www.brla.gov/documentcenter/view/,26,24,10.5,1300,12.5,33.33
www.brla.gov,2022,"['', 'documentcenter', 'view', '1682']",http://www.brla.gov/documentcenter/view/1682,17,11,62.92,100,0.0,15.0
www.brla.gov,2020,"['', 'formcenter', 'mayors-office-of-homeland-security-emerg-7', 'invitation-only-webeoc-training-sessions-148']",http://www.brla.gov/formcenter/mayors-office-of-homeland-security-emerg-7/invitation-only-webeoc-training-sessions-148,40,36,44.21,100,7.69,10.37
www.brla.gov,2020,"['', 'documentcenter', 'view', '8407', '2019-annual-report']",http://www.brla.gov/documentcenter/view/8407/2019-annual-report,6,5,5.8,0,0.0,60.0
www.brla.gov,2018,"['', '1336', 'mitigation']",http://www.brla.gov/1336/mitigation,84,67,48.87,1187,10.2,24.63
www.brla.gov,2018,"['', 'cu']",http://www.brla.gov/cu,2,2,7.5,200,0.0,0.0
www.brla.gov,2019,"['', 'agendacenter', 'previousversions', '568']",http://www.brla.gov/agendacenter/previousversions/568,1,1,0.0,100,100.0,100.0
www.brla.gov,2018,"['', 'agendacenter', 'previousversions', '_11272018-446']",http://www.brla.gov/agendacenter/previousversions/_11272018-446,4,4,190.75,100,0.0,50.0
www.brla.gov,2023,"['', '1745', 'emergency-purchases']",http://www.brla.gov/1745/emergency-purchases,807,690,27.16,2,0.0,3.76
www.brla.gov,2021,"['', '2586', 'administration']",http://www.brla.gov/2586/administration,201,160,46.98,175,0.0,13.6
www.brla.gov,2021,"['', 'formcenter', 'metronet-18', 'department-communicator-submission-form-100']",http://www.brla.gov/formcenter/metronet-18/department-communicator-submission-form-100,9,9,14.89,0,0.0,11.11
www.brla.gov,2020,"['', 'dept', 'brpd', 'csr', 'district.asp']",http://www.brla.gov/dept/brpd/csr/district.asp,1,1,0.0,100,100.0,100.0
www.brla.gov,2020,"['', '1482', 'psychosocial-support']",http://www.brla.gov/1482/psychosocial-support,31,28,66.54,100,0.0,9.26
www.brla.gov,2020,"['', '2198', 'covid-19-compliance-form']",http://www.brla.gov/2198/covid-19-compliance-form,13685,11274,134.58,34926,84.09,84.5
www.brla.gov,2021,"['', 'agendacenter', 'previousversions', '_01242019-494']",http://www.brla.gov/agendacenter/previousversions/_01242019-494,1,1,0.0,100,100.0,100.0
www.brla.gov,2018,"['', '1341', 'red-stick-ready']",http://www.brla.gov/1341/red-stick-ready,70,61,42.04,2517,45.92,51.36
www.brla.gov,2019,"['', 'webeoc']",http://www.brla.gov/webeoc,1,1,11.0,0,0.0,0.0
www.brla.gov,2022,"['', 'documentcenter', 'view', '1522']",http://www.brla.gov/documentcenter/view/1522,34,30,11.9,75,0.57,7.14
www.brla.gov,2019,"['', 'documentcenter', 'view', '7374', 's-11-19']",http://www.brla.gov/documentcenter/view/7374/s-11-19,7,6,9.17,200,0.0,41.67
www.brla.gov,2022,"['', 'documentcenter', 'view', '4269']",http://www.brla.gov/documentcenter/view/4269,8,2,5.79,0,0.0,0.0
www.brla.gov,2022,"['', '2009', 'boards-commissions']",http://www.brla.gov/2009/boards-commissions,89,81,92.75,1816,30.15,42.27
www.brla.gov,2018,"['', 'dept', 'planning', 'comprehensiveplan', 'pdf', 'fbrlandusee.pdf']",http://www.brla.gov/dept/planning/comprehensiveplan/pdf/fbrlandusee.pdf,36,32,59.49,2625,58.06,66.94
www.brla.gov,2020,"['', '2173', 'virtual-town-hall']",http://www.brla.gov/2173/virtual-town-hall,254,194,43.25,1187,36.83,43.57
www.brla.gov,2021,"['', 'y29tbxvuax']",http://www.brla.gov/y29tbxvuax,1,1,0.0,100,100.0,100.0
www.brla.gov,2020,"['', 'admin', 'documentcenter', 'document', '9758', 'city-parish-movable-asset-disposition-form']",http://www.brla.gov/admin/documentcenter/document/9758/city-parish-movable-asset-disposition-form,1,1,28.0,100,0.0,0.0
www.brla.gov,2020,"['', '514', 'our-services']",http://www.brla.gov/514/our-services,275,227,44.91,767,4.33,22.8
www.brla.gov,2022,"['', '2746', 'pillar-1-change-the-culture-of-policing']",http://www.brla.gov/2746/pillar-1-change-the-culture-of-policing,9,6,155.53,67,0.0,6.67
www.brla.gov,2019,"['', 'community-cats']",http://www.brla.gov/community-cats,1,1,3.0,0,0.0,0.0
www.brla.gov,2023,"['', 'ads.txt']",http://www.brla.gov/ads.txt,9,9,0.0,600,100.0,100.0
www.brla.gov,2021,"['', 'clerkofcourt']",http://www.brla.gov/clerkofcourt,1,1,32.0,0,0.0,0.0
www.brla.gov,2021,"['', 'olt.pin']",http://www.brla.gov/olt.pin,1,1,10.0,100,0.0,0.0
www.brla.gov,2019,"['', 'pages', 'home', 'notauthorized']",http://www.brla.gov/pages/home/notauthorized,3,3,198.0,0,0.0,0.0
www.brla.gov,2023,"['', '1257', 'plan-of-government']",http://www.brla.gov/1257/plan-of-government,17717,13913,108.73,12403,12.26,12.35
www.brla.gov,2021,"['', '2558', '19764', 'bike-br']",http://www.brla.gov/2558/19764/bike-br,1,1,44.0,0,0.0,0.0
www.brla.gov,2022,"['', '2817', 'report-recommendation-58']",http://www.brla.gov/2817/report-recommendation-58,51,43,78.38,757,19.74,35.34
www.brla.gov,2019,"['', 'emergency.com']",http://www.brla.gov/emergency.com,1,1,45.0,100,0.0,0.0
www.brla.gov,2019,"['', '2080', '2017-cafr']",http://www.brla.gov/2080/2017-cafr,1,1,381.0,0,0.0,0.0
www.brla.gov,2021,"['', '501', 'office-of-social-services', '']",http://www.brla.gov/501/office-of-social-services/,24,18,20.41,1117,73.08,85.9
www.brla.gov,2023,"['', 'jobscook']",http://www.brla.gov/jobscook,1,1,0.0,0,0.0,100.0
www.brla.gov,2020,"['', '2169', 'city-parish-closure-information']",http://www.brla.gov/2169/city-parish-closure-information,3863,3192,47.28,2845,62.93,42.68
www.brla.gov,2022,"['', '2124', 'finance-department-annual-reports', 'retask']",http://www.brla.gov/2124/finance-department-annual-reports/retask,2,2,13.5,200,50.0,50.0
www.brla.gov,2018,"['', '342', 'families-in-need-of-service-juvenile-del']",http://www.brla.gov/342/families-in-need-of-service-juvenile-del,127,102,78.84,1436,10.96,33.6
www.brla.gov,2019,"['', 'dept', 'ocd', 'housing', 'grant.htm']",http://www.brla.gov/dept/ocd/housing/grant.htm,37,27,23.68,1678,45.24,52.54
www.brla.gov,2023,"['', '1696', 'payroll-benefits']",http://www.brla.gov/1696/payroll-benefits,50317,35125,29.78,1310,2.0,3.94
www.brla.gov,2022,"['', 'alertcenter.aspx', '']",http://www.brla.gov/alertcenter.aspx/,13,12,20.22,240,59.26,73.33
www.brla.gov,2019,"['', 'dept', 'dpw', 'traffic', 'pdf', 'flowcount.pdf']",http://www.brla.gov/dept/dpw/traffic/pdf/flowcount.pdf,12,11,8.27,1050,18.18,22.73
www.brla.gov,2022,"['', '2665', 'home-2021']",http://www.brla.gov/2665/home-2021,45,20,68.44,130,15.56,19.7
www.brla.gov,2023,"['', 'vss)']",http://www.brla.gov/vss),59,59,7.34,0,1.0,0.0
www.brla.gov,2018,"['', '890', 'recycling-office']",http://www.brla.gov/890/recycling-office,7505,6439,159.63,12852,67.68,63.62
www.brla.gov,2023,"['', 'mayorrsyouthworkforce']",http://www.brla.gov/mayorrsyouthworkforce,2,2,10.5,100,0.0,0.0
www.brla.gov,2019,"['', '168', 'council-budget-office']",http://www.brla.gov/168/council-budget-office,444,334,37.52,2332,10.99,25.52
www.brla.gov,2020,"['', '561', 'metropolitan-council']",http://www.brla.gov/561/metropolitan-council,31548,22122,53.41,26125,45.14,39.57
www.brla.gov,2020,"['', '822', 'taxing-ordinances']",http://www.brla.gov/822/taxing-ordinances,316,253,35.22,4500,12.0,17.66
www.brla.gov,2020,"['', '1654', 'uniform-patrol-bureau']",http://www.brla.gov/1654/uniform-patrol-bureau,1913,1597,134.42,20578,65.61,62.75
www.brla.gov,2022,"['', 'formcenter', 'fleet-management-21', 'move-disposition-and-correction-form-113']",http://www.brla.gov/formcenter/fleet-management-21/move-disposition-and-correction-form-113,26,19,129.29,200,5.26,7.89
www.brla.gov,2021,"['', 'rental']",http://www.brla.gov/rental,1,1,14.0,100,0.0,0.0
www.brla.gov,2019,"['', '638', 'transition-reports']",http://www.brla.gov/638/transition-reports,191,132,106.27,1547,16.73,44.62
www.brla.gov,2020,"['', '1534', 'courthouse-rules']",http://www.brla.gov/1534/courthouse-rules,829,739,90.19,13328,55.45,56.8
www.brla.gov,2023,"['', '2092', '27723', 'flood-information']",http://www.brla.gov/2092/27723/flood-information,13,13,13.98,0,0.0,0.0
www.brla.gov,2020,"['', '2291', '16729', 'brmobile-banking']",http://www.brla.gov/2291/16729/brmobile-banking,150,131,105.18,485,23.1,42.94
www.brla.gov,2022,"['', '669', 'futurebr-updates']",http://www.brla.gov/669/futurebr-updates,3,3,63.0,0,0.0,0.0
www.brla.gov,2021,"['', 'agendacenter', 'previousversions', '_02252021-996']",http://www.brla.gov/agendacenter/previousversions/_02252021-996,19,10,2.67,500,11.11,55.56
www.brla.gov,2020,"['', 'dept', 'hr', 'pdf', 'jobspec_substitution_equivalency_guide.pdf']",http://www.brla.gov/dept/hr/pdf/jobspec_substitution_equivalency_guide.pdf,5,5,3.5,200,50.0,50.0
www.brla.gov,2020,"['', '695', 'gov']",http://www.brla.gov/695/gov,1,1,61.0,0,0.0,0.0
www.brla.gov,2022,"['', '587', 'servitude']",http://www.brla.gov/587/servitude,726,617,111.87,9680,43.47,47.52
www.brla.gov,2019,"['', 'dept', 'brpd', 'news', 'images', 'hoarce_smith.jpg']",http://www.brla.gov/dept/brpd/news/images/hoarce_smith.jpg,1,1,9.0,0,0.0,0.0
www.brla.gov,2021,"['', '2639', 'community-design-and-neighborhoods']",http://www.brla.gov/2639/community-design-and-neighborhoods,1,1,7.0,0,0.0,0.0
www.brla.gov,2021,"['', 'agendacenter', 'previousversions', '_10212021-1152']",http://www.brla.gov/agendacenter/previousversions/_10212021-1152,1,1,0.0,0,0.0,100.0
www.brla.gov,2023,"['', '2267', 'brpd-rtcc']",http://www.brla.gov/2267/brpd-rtcc,13292,12282,59.5,19517,43.83,45.59
www.brla.gov,2023,"['', '1174', 'housing']",http://www.brla.gov/1174/housing,54591,46908,57.51,32134,29.24,23.91
www.brla.gov,2019,"['', '1950', 'contact-list']",http://www.brla.gov/1950/contact-list,99,83,41.82,1750,26.92,32.85
www.brla.gov,2023,"['', 'parishattorney', 'ajudacatedproperty']",http://www.brla.gov/parishattorney/ajudacatedproperty,43,43,46.67,0,0.0,0.0
www.brla.gov,2023,"['', '308', 'street-closure-permit-approval']",http://www.brla.gov/308/street-closure-permit-approval,5198,3149,29.72,1827,5.61,8.48
www.brla.gov,2023,"['', '16477']",http://www.brla.gov/16477,48,48,9.93,147,0.0,0.0
www.brla.gov,2019,"['', 'bridge']",http://www.brla.gov/bridge,4,4,15.25,0,0.0,25.0
www.brla.gov,2022,"['', 'documentcenter', 'view', '1165']",http://www.brla.gov/documentcenter/view/1165,18,18,6.31,0,0.0,0.0
www.brla.gov,2020,"['', 'emergeny-financal-assistance']",http://www.brla.gov/emergeny-financal-assistance,1,1,53.0,100,0.0,0.0
www.brla.gov,2019,"['', 'dept', 'brpd2', 'pdf', 'rrequirements.pdf']",http://www.brla.gov/dept/brpd2/pdf/rrequirements.pdf,2,2,7.5,100,0.0,50.0
www.brla.gov,2019,"['', '351', 'significant-industrial-user']",http://www.brla.gov/351/significant-industrial-user,184,149,65.61,4025,40.0,49.92
www.brla.gov,2021,"['', 'agendacenter', 'previousversions', '_01082020-715']",http://www.brla.gov/agendacenter/previousversions/_01082020-715,1,1,0.0,100,100.0,100.0
www.brla.gov,2019,"['', 'common', 'modules', 'calendar', 'dsingletary@ebay.com']",http://www.brla.gov/common/modules/calendar/dsingletary@ebay.com,1,1,38.0,0,0.0,0.0
www.brla.gov,2021,"['', '2571', '19857', 'drehr-place']",http://www.brla.gov/2571/19857/drehr-place,3,2,22.0,0,0.0,0.0
www.brla.gov,2021,"['', '2370', 'cybersecurity']",http://www.brla.gov/2370/cybersecurity,22,2,44.69,0,0.0,0.0
www.brla.gov,2021,"['', '639', 'chaneyville-community-center']",http://www.brla.gov/639/chaneyville-community-center,800,616,87.54,15351,56.59,54.86
www.brla.gov,2022,"['', 'firedept', 'forms']",http://www.brla.gov/firedept/forms,1,1,8.0,0,0.0,0.0
www.brla.gov,2020,"['', '486', 'litigation']",http://www.brla.gov/486/litigation,354,290,27.01,1000,6.01,21.79
www.brla.gov,2022,"['', 'formcenter', '9', '67']",http://www.brla.gov/formcenter/9/67,1,1,969.0,0,0.0,0.0
www.brla.gov,2021,"['', 'taxicabboard']",http://www.brla.gov/taxicabboard,1,1,81.0,0,0.0,0.0
www.brla.gov,2019,"['', '942', 'occupational-license-tax-renewals']",http://www.brla.gov/942/occupational-license-tax-renewals,13293,10257,95.95,21779,55.93,54.04
www.brla.gov,2022,"['', 'agendacenter', 'previousversions', '_04212022-1308']",http://www.brla.gov/agendacenter/previousversions/_04212022-1308,2,2,0.0,0,0.0,100.0
www.brla.gov,2019,"['', '942', 'occupational-license-tax-renewals', 'pdf', 'newbusinesslisting-january06.pdf']",http://www.brla.gov/942/occupational-license-tax-renewals/pdf/newbusinesslisting-january06.pdf,1,1,0.0,100,100.0,100.0
www.brla.gov,2018,"['', '658', 'district-6-donna-collins-lewis']",http://www.brla.gov/658/district-6-donna-collins-lewis,1861,1503,125.24,4552,56.71,38.58
www.brla.gov,2020,"['', '2200', '14931', '2020-brpd-report-to-the-community']",http://www.brla.gov/2200/14931/2020-brpd-report-to-the-community,5,1,23.0,0,0.0,0.0
www.brla.gov,2019,"['', '693', 'recreation-park-commission']",http://www.brla.gov/693/recreation-park-commission,6,5,8.4,0,0.0,0.0
www.brla.gov,2020,"['', '1722', 'internet-metronet-email-online-services-']",http://www.brla.gov/1722/internet-metronet-email-online-services-,1,1,4.0,0,0.0,0.0
www.brla.gov,2019,"['', '2070', '12693', 'cradle-to-k-baton-rouge']",http://www.brla.gov/2070/12693/cradle-to-k-baton-rouge,1,1,5.0,0,0.0,0.0
www.brla.gov,2019,"['', 'dept', 'ciycourt']",http://www.brla.gov/dept/ciycourt,1,1,67.0,100,0.0,0.0
